MeetID,MeetPath,Date,MeetCountry,MeetState,MeetTown,MeetName
341,cpu/1998-04-04-f55d983d,04/04/1998,Canada,QC,Baie-Comeau,Provincials
342,cpu/1998-04-04-fe0d8fc3,04/04/1998,Canada,QC,Baie-Comeau,BP Provincials
343,cpu/1998-04-25-f55d983d,25/04/1998,Canada,NL,Cornerbrook,Provincials
344,cpu/1998-04-25-fe0d8fc3,25/04/1998,Canada,NL,Cornerbrook,BP Provincials
345,cpu/1998-05-17-520e0322,17/05/1998,Canada,BC,Richmond,Nationals
346,cpu/1998-06-13-280ca179,13/06/1998,Canada,,,1998 Lower Mainland Open
347,cpu/1998-06-13-56f53beb,13/06/1998,Canada,,,1998 Lower Mainland BP Only
348,cpu/1998-08-01-98aec0e1,01/08/1998,Canada,NL,,1998 YMCA August Classic
349,cpu/1998-09-13-478b879e,13/09/1998,Canada,QC,St-Lambert,1998 Southern Quebec Open Bench Press
350,cpu/1998-10-03-f55d983d,03/10/1998,Canada,AB,Vegreville,Provincials
351,cpu/1998-10-03-fe0d8fc3,03/10/1998,Canada,AB,Vegreville,BP Provincials
352,cpu/1998-10-10-ed3c1532,10/10/1998,Canada,BC,Coquitlam,1998 Fall Classic
353,cpu/1998-10-10-f55d983d,10/10/1998,Canada,BC,Coquitlam,Provincials
354,cpu/1998-10-24-8dc59241,24/10/1998,Canada,SK,Moose Jaw,Moose Jaw Open Powerlifting
355,cpu/1998-10-24-b0b051ca,24/10/1998,Canada,SK,Moose Jaw,Moose Jaw Special Olympics Powerlifting
356,cpu/1998-11-07-05b6fedf,07/11/1998,Canada,QC,Rimouski,1998 Eastern Quebec Powerlifting Qualifier
357,cpu/1998-11-07-7c899e8f,07/11/1998,Canada,QC,Rimouski,1998 Eastern Quebec Bench Press Qualifier
358,cpu/1998-11-07-c20f38c2,07/11/1998,Canada,MB,Winnipeg,1998 Keystone Classic
359,cpu/1999-01-01-01fe09cc,01/01/1999,Canada,MB,Winnipeg,1999 Manitoba Open
360,cpu/1999-01-01-1eb2c044,01/01/1999,Canada,MB,Winnipeg,1999 Keystone Klassic
361,cpu/1999-01-24-656b83bf,24/01/1999,Canada,QC,Rock-Forest,QPF 1999 Winter Bench Press Challenge
362,cpu/1999-01-24-da68c4ec,24/01/1999,Canada,QC,Rock-Forest,QPF 1999 Winter Powerlifting Challenge
363,cpu/1999-01-30-acf5c857,30/01/1999,Canada,ON,Cornwall,1999 SDO Powerlifting Qualifier
364,cpu/1999-01-30-f55d983d,30/01/1999,Canada,ON,Cornwall,Provincials
365,cpu/1999-02-21-f55d983d,21/02/1999,Canada,BC,Surrey,Provincials
366,cpu/1999-03-05-24692678,05/03/1999,Canada,QC,Sherbrooke,BP Nationals
367,cpu/1999-03-05-520e0322,05/03/1999,Canada,QC,Sherbrooke,Nationals
368,cpu/1999-03-05-934e8114,05/03/1999,Canada,QC,Sherbrooke,Masters BP Nationals
369,cpu/1999-03-05-b2ebf14e,05/03/1999,Canada,QC,Sherbrooke,Masters Nationals
370,cpu/1999-03-05-ca5f65ac,05/03/1999,Canada,QC,Sherbrooke,Junior Nationals
371,cpu/1999-03-05-e009bd29,05/03/1999,Canada,QC,Sherbrooke,Junior BP Nationals
372,cpu/1999-03-20-0e2b6096,20/03/1999,Canada,ON,Guelph,1999 Guelph Open Powerlifting Championships
373,cpu/1999-05-01-8284bb08,01/05/1999,Canada,PE,Charlottetown,1999 CPU Men's Open
374,cpu/1999-05-15-1c66252f,15/05/1999,Canada,ON,London,London Open Powerlifting Championships
375,cpu/1999-05-16-f55d983d,16/05/1999,Canada,QC,Ste-Marie de Beauce,Provincials
376,cpu/1999-05-16-fe0d8fc3,16/05/1999,Canada,QC,Ste-Marie de Beauce,BP Provincials
377,cpu/1999-06-26-bcb902ff,26/06/1999,Canada,BC,Chilliwack,1999 Chilliwack Open
378,cpu/1999-06-26-d65e06e7,26/06/1999,Canada,MB,Winnipeg,1999 Manitoba Bench Only
379,cpu/1999-07-04-ae1150b4,04/07/1999,Canada,ON,Brockville,Megaton's Riverfest Open Deadlift Bench Press
380,cpu/1999-07-10-22d48f51,10/07/1999,Canada,ON,Toronto,1999 Toronto Blind Powerlifting Championships
381,cpu/1999-07-10-3e883c20,10/07/1999,Canada,ON,Toronto,1999 Toronto Open Powerlifting Championships
382,cpu/1999-08-06-a48e63fb,06/08/1999,Canada,MB,Winnipeg,1999 Manitoba Closed
383,cpu/1999-08-07-36f14cc1,07/08/1999,Canada,AB,Leduc,Master BP Provincials
384,cpu/1999-08-07-3a706d7a,07/08/1999,Canada,AB,Leduc,Junior BP Provincials
385,cpu/1999-08-07-53c94874,07/08/1999,Canada,AB,Leduc,Western Canadian Championships
386,cpu/1999-08-07-6fa6cf43,07/08/1999,Canada,AB,Leduc,Masters Provincials
387,cpu/1999-08-07-cc43c217,07/08/1999,Canada,NL,,1999 Classic Powerlifting Championships
388,cpu/1999-08-07-f48c71c4,07/08/1999,Canada,AB,Leduc,Junior Provincials
389,cpu/1999-08-07-f55d983d,07/08/1999,Canada,AB,Leduc,Provincials
390,cpu/1999-08-07-fe0d8fc3,07/08/1999,Canada,AB,Leduc,BP Provincials
391,cpu/1999-08-22-de13fe40,22/08/1999,Canada,ON,Ottawa,1999 Eastern Ontario Open Powerlifting Championships
392,cpu/1999-09-12-27b91044,12/09/1999,Canada,QC,St-Lambert,1999 Southern Quebec Bench Press Challenge
393,cpu/1999-10-23-22d6a069,23/10/1999,Canada,PE,Charlottetown,Eastern Canadian Powerlifting Open
394,cpu/1999-10-23-64617aa8,23/10/1999,Canada,PE,Charlottetown,Eastern Canadian Powerlifting Championships
395,cpu/1999-10-24-f55d983d,24/10/1999,Canada,ON,North Bay,Provincials
396,cpu/1999-10-30-7033f444,30/10/1999,Canada,BC,Coquitlam,1999 Fall Classic
397,cpu/1999-11-05-b7955616,05/11/1999,Canada,SK,Moose Jaw,1999 Saskatchewan Open Powerlifting
398,cpu/1999-11-05-eb2871bf,05/11/1999,Canada,SK,Moose Jaw,1999 Saskatchewan Special Olympics Powerlifting
399,cpu/1999-11-05-ef2fad29,05/11/1999,Canada,SK,Moose Jaw,1999 Saskatchewan Powerlifting
400,cpu/1999-11-21-4f79dadb,21/11/1999,Canada,ON,Toronto,1999 Toronto Open Bench Press Championships
401,cpu/1999-11-21-96820ed6,21/11/1999,Canada,ON,Toronto,1999 Toronto Open Dead Lift Championships
402,cpu/1999-11-27-4f8ccddd,27/11/1999,Canada,QC,Beauceville,Beaceville Fall Powerlifting Championships
403,cpu/1999-11-27-8ba55523,27/11/1999,Canada,QC,Beauceville,Beaceville Fall Open Powerlifting Championships
404,cpu/1999-11-27-f163842e,27/11/1999,Canada,AB,Calgary,APU Bench Press Championships
405,cpu/1999-11-27-f3e120ed,27/11/1999,Canada,AB,Calgary,APU Powerlifting Championships
406,cpu/1999-12-05-adf75bd4,05/12/1999,Canada,ON,Guelph,1999 Guelph Invitational Powerlifting Championships
407,cpu/1999-12-11-a8d41d2a,11/12/1999,Canada,NL,,1999 Newfoundland Bench Only Meet
408,cpu/1999-12-11-bfe986d5,11/12/1999,Canada,NL,,1999 Newfoundland Open
409,cpu/1999-12-18-6fa6cf43,18/12/1999,Canada,ON,Toronto,Masters Provincials
410,cpu/1999-12-18-f48c71c4,18/12/1999,Canada,ON,Toronto,Junior Provincials
411,cpu/1999-12-18-fe0d8fc3,18/12/1999,Canada,ON,Toronto,BP Provincials
412,cpu/2000-01-08-1346c372,08/01/2000,Canada,ON,Toronto,Ontario SDO Regional Powerlifting Championship
413,cpu/2000-01-08-153c55bd,08/01/2000,Canada,ON,Toronto,Ontario Regional Powerlifting Championship
414,cpu/2000-01-29-f55d983d,29/01/2000,Canada,QC,Rimouski,Provincials
415,cpu/2000-01-29-fe0d8fc3,29/01/2000,Canada,QC,Rimouski,BP Provincials
416,cpu/2000-02-24-96cbd582,24/02/2000,Canada,SK,Moose Jaw,CBSA Nationals
417,cpu/2000-02-25-520e0322,25/02/2000,Canada,SK,Moose Jaw,Nationals
418,cpu/2000-02-25-b2ebf14e,25/02/2000,Canada,SK,Moose Jaw,Masters Nationals
419,cpu/2000-02-25-ca5f65ac,25/02/2000,Canada,SK,Moose Jaw,Junior Nationals
420,cpu/2000-02-26-520e0322,26/02/2000,Canada,SK,Moose Jaw,Nationals
421,cpu/2000-02-26-b2ebf14e,26/02/2000,Canada,SK,Moose Jaw,Masters Nationals
422,cpu/2000-02-26-ca5f65ac,26/02/2000,Canada,SK,Moose Jaw,Junior Nationals
423,cpu/2000-02-27-24692678,27/02/2000,Canada,SK,Moose Jaw,BP Nationals
424,cpu/2000-02-27-934e8114,27/02/2000,Canada,SK,Moose Jaw,Masters BP Nationals
425,cpu/2000-02-27-e009bd29,27/02/2000,Canada,SK,Moose Jaw,Junior BP Nationals
426,cpu/2000-03-25-1fc11d66,25/03/2000,Canada,NL,,2001 Open Powerlifting Meet
427,cpu/2000-03-25-47dfb44e,25/03/2000,Canada,NL,,2002 Open Powerlifting Meet
428,cpu/2000-03-25-59eac041,25/03/2000,Canada,NL,,2000 High School Powerlifting Meet
429,cpu/2000-03-25-9ee47841,25/03/2000,Canada,NL,,2000 Open Powerlifting Meet
430,cpu/2000-03-25-c6fad169,25/03/2000,Canada,NL,,2003 Open Powerlifting Meet
431,cpu/2000-04-15-21d7bfed,15/04/2000,Canada,AB,Edmonton,PowerSurge 2000 BP Open
432,cpu/2000-04-15-d173cc4d,15/04/2000,Canada,AB,Edmonton,PowerSurge 2000 Open
433,cpu/2000-04-16-9e2643d5,16/04/2000,Canada,QC,Rock Forest,2000 OPA/QPF Powerlifting Challenge
434,cpu/2000-05-21-f55d983d,21/05/2000,Canada,BC,Vancouver,Provincials
435,cpu/2000-06-03-052e3d04,03/06/2000,Canada,ON,London,London Open Powerlifting Championship
436,cpu/2000-06-24-8e67cd0d,24/06/2000,Canada,BC,Burnaby,2000 Summer Open
437,cpu/2000-07-02-ae1150b4,02/07/2000,Canada,ON,Brockville,Megaton's Riverfest Open Deadlift Bench Press
438,cpu/2000-07-08-4c23e6e3,08/07/2000,Canada,ON,Toronto,7th Annual Toronto Open Powerlifting Meet
439,cpu/2000-07-08-55e9787e,08/07/2000,Canada,ON,Toronto,7th Annual Toronto Blind Powerlifting Meet
440,cpu/2000-08-05-a81b1d2f,05/08/2000,Canada,NL,Corner Brook,2000 August Classic
441,cpu/2000-08-05-af68eca5,05/08/2000,Canada,ON,Guelph,Eastern Central Canadian Open Powerlifting Championships
442,cpu/2000-09-16-936a848d,16/09/2000,Canada,QC,Levis,Quebec Push and Pull
443,cpu/2000-09-26-3225ef8e,26/09/2000,Canada,ON,Toronto,Ontario Senior Women and Intermediate Men Powerlifting Championships
444,cpu/2000-10-21-3a706d7a,21/10/2000,Canada,AB,Leduc,Junior BP Provincials
445,cpu/2000-10-21-6fa6cf43,21/10/2000,Canada,AB,Leduc,Masters Provincials
446,cpu/2000-10-21-7ff72a04,21/10/2000,Canada,AB,Leduc,Masters BP Provincials
447,cpu/2000-10-21-f48c71c4,21/10/2000,Canada,AB,Leduc,Junior Provincials
448,cpu/2000-10-21-f55d983d,21/10/2000,Canada,AB,Leduc,Provincials
449,cpu/2000-10-21-fe0d8fc3,21/10/2000,Canada,AB,Leduc,BP Provincials
450,cpu/2000-10-29-020273af,29/10/2000,Canada,BC,Chilliwack,2011 Fall Classic
451,cpu/2000-10-29-15af5707,29/10/2000,Canada,BC,Chilliwack,2008 Fall Classic
452,cpu/2000-10-29-26f64931,29/10/2000,Canada,BC,Chilliwack,2000 Fall Classic
453,cpu/2000-10-29-3f5ac62a,29/10/2000,Canada,BC,Chilliwack,2004 Fall Classic
454,cpu/2000-10-29-433be3f1,29/10/2000,Canada,BC,Chilliwack,2007 Fall Classic
455,cpu/2000-10-29-5a976cea,29/10/2000,Canada,BC,Chilliwack,2003 Fall Classic
456,cpu/2000-10-29-7e635674,29/10/2000,Canada,BC,Chilliwack,2012 Fall Classic
457,cpu/2000-10-29-86a11dc2,29/10/2000,Canada,BC,Chilliwack,2014 Fall Classic
458,cpu/2000-10-29-88a0b671,29/10/2000,Canada,BC,Chilliwack,2009 Fall Classic
459,cpu/2000-10-29-9f0d92d9,29/10/2000,Canada,BC,Chilliwack,2010 Fall Classic
460,cpu/2000-10-29-a255275c,29/10/2000,Canada,BC,Chilliwack,2005 Fall Classic
461,cpu/2000-10-29-bbf9a847,29/10/2000,Canada,BC,Chilliwack,2001 Fall Classic
462,cpu/2000-10-29-c7988d9c,29/10/2000,Canada,BC,Chilliwack,2002 Fall Classic
463,cpu/2000-10-29-de340287,29/10/2000,Canada,BC,Chilliwack,2006 Fall Classic
464,cpu/2000-10-29-e36cb702,29/10/2000,Canada,BC,Chilliwack,2013 Fall Classic
465,cpu/2000-11-04-6ea4db11,04/11/2000,Canada,PE,Charlottetown,2000 Eastern Canadian Championships
466,cpu/2000-11-25-6ab191be,25/11/2000,Canada,SK,Moose Jaw,2000 Western Canadian Powerlifting Championships
467,cpu/2000-11-25-a8836d2d,25/11/2000,Canada,SK,Moose Jaw,2000 Western Canadian Bench Press Championships
468,cpu/2000-11-26-c5cd583b,26/11/2000,Canada,ON,Toronto,8th Annual Toronto Open Deadlift Bench Press
469,cpu/2000-12-03-6fa6cf43,03/12/2000,Canada,ON,Brockville,Masters Provincials
470,cpu/2000-12-03-f48c71c4,03/12/2000,Canada,ON,Brockville,Junior Provincials
471,cpu/2000-12-03-fe0d8fc3,03/12/2000,Canada,ON,Brockville,BP Provincials
472,cpu/2001-01-01-d52f3662,01/01/2001,Canada,NS,,2001 Nova Scotia Open Powerlifting Competition
473,cpu/2001-02-17-088f2048,17/02/2001,Canada,AB,Airdrie,Alberta High School BP Championships
474,cpu/2001-02-17-28479fb3,17/02/2001,Canada,AB,Airdrie,Airdrie BP Open
475,cpu/2001-02-17-441ccdf0,17/02/2001,Canada,AB,Airdrie,Airdrie Open
476,cpu/2001-02-18-05160349,18/02/2001,Canada,BC,Vancouver,2001 BC Winter Open
477,cpu/2001-03-30-520e0322,30/03/2001,Canada,QC,Quebec City,Nationals
478,cpu/2001-03-30-96cbd582,30/03/2001,Canada,QC,Quebec City,CBSA Nationals
479,cpu/2001-03-30-b2ebf14e,30/03/2001,Canada,QC,Quebec City,Masters Nationals
480,cpu/2001-03-30-ca5f65ac,30/03/2001,Canada,QC,Quebec City,Junior Nationals
481,cpu/2001-04-01-24692678,01/04/2001,Canada,QC,Quebec City,BP Nationals
482,cpu/2001-04-01-934e8114,01/04/2001,Canada,QC,Quebec City,Masters BP Nationals
483,cpu/2001-04-01-e009bd29,01/04/2001,Canada,QC,Quebec City,Junior BP Nationals
484,cpu/2001-04-22-230c3c3e,22/04/2001,Canada,BC,Coquitlam,Special Olympics Provincials
485,cpu/2001-04-22-ab7ec3d1,22/04/2001,Canada,BC,Coquitlam,Disabled BP Provincials
486,cpu/2001-04-22-f55d983d,22/04/2001,Canada,BC,Coquitlam,Provincials
487,cpu/2001-04-22-fe0d8fc3,22/04/2001,Canada,BC,Coquitlam,BP Provincials
488,cpu/2001-04-28-3c13ded4,28/04/2001,Canada,QC,Ste Marie de Beauce,QPF Powerlifting Championship
489,cpu/2001-04-28-e119425c,28/04/2001,Canada,QC,Ste Marie de Beauce,QPF Novice and Open Powerlifting Championship
490,cpu/2001-05-05-67c673b8,05/05/2001,Canada,ON,Waterloo,12th Annual Deadlift Open
491,cpu/2001-05-26-06c4f2c1,26/05/2001,Canada,ON,London,8th Annual London Open Powerlifting Championships
492,cpu/2001-05-26-1c752c22,26/05/2001,Canada,ON,London,10th Annual London Open Powerlifting Championships
493,cpu/2001-05-26-32117137,26/05/2001,Canada,ON,London,6th Annual London Open Powerlifting Championships
494,cpu/2001-05-26-3af4e3b2,26/05/2001,Canada,ON,London,1st Annual London Open Powerlifting Championships
495,cpu/2001-05-26-78880643,26/05/2001,Canada,ON,London,5th Annual London Open Powerlifting Championships
496,cpu/2001-05-26-899cddd2,26/05/2001,Canada,ON,London,9th Annual London Open Powerlifting Championships
497,cpu/2001-05-26-932d0331,26/05/2001,Canada,ON,London,11th Annual London Open Powerlifting Championships
498,cpu/2001-05-26-a7239fdf,26/05/2001,Canada,ON,London,0th Annual London Open Powerlifting Championships
499,cpu/2001-05-26-bd495e24,26/05/2001,Canada,ON,London,7th Annual London Open Powerlifting Championships
500,cpu/2001-05-26-c13cc39c,26/05/2001,Canada,ON,London,2nd Annual London Open Powerlifting Championships
501,cpu/2001-05-26-d9b47445,26/05/2001,Canada,ON,London,12th Annual London Open Powerlifting Championships
502,cpu/2001-05-26-e3a1fe1c,26/05/2001,Canada,ON,London,3rd Annual London Open Powerlifting Championships
503,cpu/2001-05-26-f7d02950,26/05/2001,Canada,ON,London,4th Annual London Open Powerlifting Championships
504,cpu/2001-06-09-0547596c,09/06/2001,Canada,BC,New Westminster,BC Summer Open
505,cpu/2001-06-09-68457de9,09/06/2001,Canada,BC,New Westminster,BC High School BP Championships
506,cpu/2001-06-09-92af3b75,09/06/2001,Canada,BC,New Westminster,BC High School Powerlifting Championships
507,cpu/2001-06-23-bf6e9ff2,23/06/2001,Canada,MB,Winnipeg,2001 Can-Man Open
508,cpu/2001-06-23-d52f3662,23/06/2001,Canada,NS,,2001 Nova Scotia Open Powerlifting Competition
509,cpu/2001-08-05-cf942e4d,05/08/2001,Canada,ON,Guelph,Guelph Open Powerlifting Championships
510,cpu/2001-08-11-06738cbe,11/08/2001,Canada,NL,Corner Brook,2001 August Classic
511,cpu/2001-09-01-82ab554f,01/09/2001,Canada,AB,Calgary,2001 Western Canadian Bench Press Championships
512,cpu/2001-09-01-c927b9f2,01/09/2001,Canada,AB,Calgary,2001 Western Canadian Powerlifting Championships
513,cpu/2001-09-15-34ea97f0,15/09/2001,Canada,ON,Brockville,CBSA Provincials
514,cpu/2001-09-15-f55d983d,15/09/2001,Canada,ON,Brockville,Provincials
515,cpu/2001-11-11-1cc8386b,11/11/2001,Canada,BC,Williams Lake,BC Fall Classic
516,cpu/2001-11-11-9ee2d27b,11/11/2001,Canada,BC,Williams Lake,BC Fall Classic High School Division
517,cpu/2001-11-11-b093de16,11/11/2001,Canada,BC,Williams Lake,BC Fall Classic BP Division
518,cpu/2001-11-11-cf5a69d9,11/11/2001,Canada,BC,Williams Lake,BC Fall Classic Special Olympics
519,cpu/2001-11-11-f55d983d,11/11/2001,Canada,BC,Williams Lake,Provincials
520,cpu/2001-11-17-697810f5,17/11/2001,Canada,QC,St-Georges de Beauce,2001 Beauce Powerlifting Championships
521,cpu/2001-11-17-df39088a,17/11/2001,Canada,QC,St-Georges de Beauce,2001 Beauce Open Powerlifting Championships
522,cpu/2001-11-17-f55d983d,17/11/2001,Canada,AB,Wetaskiwin,Provincials
523,cpu/2001-11-17-fe0d8fc3,17/11/2001,Canada,AB,Wetaskiwin,BP Provincials
524,cpu/2001-12-01-0241be98,01/12/2001,Canada,PE,Charlottetown,1995 Eastern Canadian Powerlifting Championships
525,cpu/2001-12-01-0419bf6a,01/12/2001,Canada,PE,Charlottetown,1989 Eastern Canadian Bench Press Championships
526,cpu/2001-12-01-046c3749,01/12/2001,Canada,PE,Charlottetown,2001 Eastern Canadian Powerlifting Championships
527,cpu/2001-12-01-07976a15,01/12/2001,Canada,PE,Charlottetown,1990 Eastern Canadian Bench Press Championships
528,cpu/2001-12-01-1e237dba,01/12/2001,Canada,PE,Charlottetown,2001 Eastern Canadian Bench Press Championships
529,cpu/2001-12-01-2133f713,01/12/2001,Canada,PE,Charlottetown,1988 Eastern Canadian Powerlifting Championships
530,cpu/2001-12-01-2dbf5277,01/12/2001,Canada,PE,Charlottetown,1991 Eastern Canadian Bench Press Championships
531,cpu/2001-12-01-2e318708,01/12/2001,Canada,PE,Charlottetown,1988 Eastern Canadian Bench Press Championships
532,cpu/2001-12-01-340b45d8,01/12/2001,Canada,PE,Charlottetown,2000 Eastern Canadian Bench Press Championships
533,cpu/2001-12-01-3d8ac00d,01/12/2001,Canada,PE,Charlottetown,1996 Eastern Canadian Powerlifting Championships
534,cpu/2001-12-01-421c3d27,01/12/2001,Canada,PE,Charlottetown,1990 Eastern Canadian Powerlifting Championships
535,cpu/2001-12-01-53c71ad1,01/12/2001,Canada,PE,Charlottetown,1992 Eastern Canadian Bench Press Championships
536,cpu/2001-12-01-58f1d315,01/12/2001,Canada,PE,Charlottetown,1986 Eastern Canadian Bench Press Championships
537,cpu/2001-12-01-5efa6c80,01/12/2001,Canada,PE,Charlottetown,1998 Eastern Canadian Powerlifting Championships
538,cpu/2001-12-01-72d9eb77,01/12/2001,Canada,PE,Charlottetown,1987 Eastern Canadian Bench Press Championships
539,cpu/2001-12-01-79ef22b3,01/12/2001,Canada,PE,Charlottetown,1993 Eastern Canadian Bench Press Championships
540,cpu/2001-12-01-7dd743b2,01/12/2001,Canada,PE,Charlottetown,1993 Eastern Canadian Powerlifting Championships
541,cpu/2001-12-01-82a5df5f,01/12/2001,Canada,PE,Charlottetown,1989 Eastern Canadian Powerlifting Championships
542,cpu/2001-12-01-851fb3ff,01/12/2001,Canada,PE,Charlottetown,1995 Eastern Canadian Bench Press Championships
543,cpu/2001-12-01-8da7af44,01/12/2001,Canada,PE,Charlottetown,1998 Eastern Canadian Bench Press Championships
544,cpu/2001-12-01-9e1ce841,01/12/2001,Canada,PE,Charlottetown,1997 Eastern Canadian Powerlifting Championships
545,cpu/2001-12-01-a1d796d4,01/12/2001,Canada,PE,Charlottetown,1994 Eastern Canadian Powerlifting Championships
546,cpu/2001-12-01-a78f9726,01/12/2001,Canada,PE,Charlottetown,1999 Eastern Canadian Bench Press Championships
547,cpu/2001-12-01-a7fa1f05,01/12/2001,Canada,PE,Charlottetown,2000 Eastern Canadian Powerlifting Championships
548,cpu/2001-12-01-af378b9d,01/12/2001,Canada,PE,Charlottetown,1994 Eastern Canadian Bench Press Championships
549,cpu/2001-12-01-de416bfe,01/12/2001,Canada,PE,Charlottetown,1992 Eastern Canadian Powerlifting Championships
550,cpu/2001-12-01-e18a156b,01/12/2001,Canada,PE,Charlottetown,1991 Eastern Canadian Powerlifting Championships
551,cpu/2001-12-01-e1d573d2,01/12/2001,Canada,PE,Charlottetown,1987 Eastern Canadian Powerlifting Championships
552,cpu/2001-12-01-fb67fb59,01/12/2001,Canada,PE,Charlottetown,1996 Eastern Canadian Bench Press Championships
553,cpu/2001-12-01-fd6c44cc,01/12/2001,Canada,PE,Charlottetown,1999 Eastern Canadian Powerlifting Championships
554,cpu/2001-12-02-f55d983d,02/12/2001,Canada,ON,Cambridge,Provincials
555,cpu/2001-12-02-fe0d8fc3,02/12/2001,Canada,ON,Cambridge,BP Provincials
556,cpu/2001-12-08-4f4b958e,08/12/2001,Canada,BC,Nanaimo,2001 Vancouver Island High School Powerlifting Championships
557,cpu/2002-02-02-48363645,02/02/2002,Canada,SK,Moose Jaw,CPU Invitational Open Powerlifting Championship
558,cpu/2002-02-02-5d361a02,02/02/2002,Canada,QC,Levis,Provincial
559,cpu/2002-02-02-6421c30a,02/02/2002,Canada,SK,Moose Jaw,Special Olympics Powerlifting Championships
560,cpu/2002-02-02-8569d005,02/02/2002,Canada,QC,Levis,Quebec Open Bench Press Championship
561,cpu/2002-02-02-cdb9033d,02/02/2002,Canada,QC,Levis,Quebec Open Powerlifting Championship
562,cpu/2002-02-02-d6fec5cd,02/02/2002,Canada,QC,Levis,BP Provincial
563,cpu/2002-02-02-e9890620,02/02/2002,Canada,SK,Moose Jaw,CPU Invitational Bench Press Championship
564,cpu/2002-03-22-be0a0449,22/03/2002,Canada,NS,Yarmouth,2002 CPU Nationals
565,cpu/2002-04-06-b5fccc8f,06/04/2002,Canada,BC,Vancouver,2002 BC Provincial Championships
566,cpu/2003-01-19-d2755d4d,19/01/2003,Canada,BC,Nanaimo,BC Winter Open
567,cpu/2003-02-01-cfe0e845,01/02/2003,Canada,ON,Niagara,Niagara Open
568,cpu/2003-02-15-906f0880,15/02/2003,Canada,QC,St. Georges,QPF Provincial Champ.
569,cpu/2003-03-01-98064b01,01/03/2003,Canada,AB,Falun,Alberta Open
570,cpu/2003-03-09-f53c3469,09/03/2003,Canada,ON,Kitchener,Steel City Open
571,cpu/2003-03-14-c1fb84d1,14/03/2003,Canada,MB,Winnipeg,CPU Nationals
572,cpu/2003-03-15-c1fb84d1,15/03/2003,Canada,MB,Winnipeg,CPU Nationals
573,cpu/2003-03-16-c1fb84d1,16/03/2003,Canada,MB,Winnipeg,CPU Nationals
574,cpu/2003-04-05-1ff6a1d6,05/04/2003,Canada,QC,Ste-Marie,Ste-Marie Benchpress
575,cpu/2003-05-10-95a2419d,10/05/2003,Canada,ON,Kitchener,Ontario Bench Qualifier
